Batch plan id,Batch plan/Process,Sequence,Enabled?,Job group,Start Time,Schedule,Status (Automated/Manual),Job Parent Job vs Sub-Jobs,Active vs Non Active,BP sequence,BP id,BP name,BP description,Group dependency,Dependency behavior,Command Name,Selection.description,Selection.ID,JobGroup.triggertype
100013,Direct debit/credit,22,0,Direct credit payment - Post,08/01/2022 08:11,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,11/01/2022 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,12/01/2022 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,13/01/2022 10:03,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,14/01/2022 10:04,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,19/01/2022 14:04,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,20/01/2022 11:31,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,25/11/2021 12:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,24/11/2021 12:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,26/11/2021 12:01,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,29/11/2021 10:15,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,04/12/2021 06:04,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,30/11/2021 10:02,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,18/11/2021 12:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,17/11/2021 12:08,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,19/11/2021 12:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,16/11/2021 12:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,01/12/2021 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,02/12/2021 10:04,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,03/12/2021 10:02,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,07/12/2021 10:04,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,06/12/2021 10:01,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,08/12/2021 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,16/12/2021 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,13/12/2021 10:02,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,11/12/2021 06:05,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,14/12/2021 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,10/12/2021 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,09/12/2021 10:00,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
100013,Direct debit/credit,22,0,Direct credit payment - Post,18/12/2021 06:03,Morning,Manual,Sub-job,Active,1,500301,Post Exported Direct Credit Payment documents,,501339,3058,PostPaymentDocuments,Find allocated exported direct credit payment documents,501214,1626
